Trade ID;Pfolio Code;type securities;sec name;securities name;type;trade date;settlement date;amount;curr;delete;;system;sec name;SID;remarks;
354556;RDPR  ;OS;SCMA    ;SURYA CITRA MEDIA TBK                                       ;S;27-Nov-23;29-Nov-23;35.000.000.000;IDR;N;              ;CBEST               ;SCMA                ;BDMN2RDPR00157      ;DVP SCMA                                                                                                      ;
354780;15HAGO;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;28-Nov-23;30-Nov-23;45.500.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2HAGO00144      ;DVP CASA                                                                                                      ;
354748;15HAGO;OS;STAR    ;STAR PETROCHEM TBK                                          ;P;28-Nov-23;30-Nov-23;265.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2HAGO00144      ;RVP STAR                                                                                                      ;
354771;15TSG3;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;28-Nov-23;30-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2TSG300136      ;DVP CASA                                                                                                      ;
354759;15WONG;OS;TRON    ;TEKNOLOGI KARYA DIGITAL NUSA Tbk PT                         ;S;28-Nov-23;30-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;TRON                ;BDMN2WONG00168      ;DVP TRON                                                                                                      ;
354772;15YKP1;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;28-Nov-23;30-Nov-23;10.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2YKP100152      ;DVP CASA                                                                                                      ;
354768;15YKP4;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;S;28-Nov-23;30-Nov-23;7.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2YKP400145      ;DVP APIC                                                                                                      ;
354781;15YKP5;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;28-Nov-23;30-Nov-23;15.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2YKP500175      ;DVP CASA                                                                                                      ;
354773;21BNIS;OS;ARTO    ;BANK JAGO Tbk PT(d.h BANK ARTOS INDONESIA Tbk PT)           ;S;28-Nov-23;30-Nov-23;6.031.000.000;IDR;N;              ;CBEST               ;ARTO                ;BDMN2BNIS00161      ;DVP ARTO                                                                                                      ;
354769;21BNIS;OS;ASII    ;ASTRA INTERNATIONAL TBK                                     ;S;28-Nov-23;30-Nov-23;20.000.000.000;IDR;N;              ;CBEST               ;ASII                ;BDMN2BNIS00161      ;DVP ASII                                                                                                      ;
354774;21BNIS;OS;ASII    ;ASTRA INTERNATIONAL TBK                                     ;S;28-Nov-23;30-Nov-23;14.203.000.000;IDR;N;              ;CBEST               ;ASII                ;BDMN2BNIS00161      ;DVP ASII                                                                                                      ;
354779;21BNIS;OS;ASII    ;ASTRA INTERNATIONAL TBK                                     ;S;28-Nov-23;30-Nov-23;36.921.000.000;IDR;N;              ;CBEST               ;ASII                ;BDMN2BNIS00161      ;DVP ASII                                                                                                      ;
354763;21BNIS;OS;BBRI    ;BANK RAKYAT INDONESIA (PERSERO) Tbk                         ;S;28-Nov-23;30-Nov-23;13.991.000.000;IDR;N;              ;CBEST               ;BBRI                ;BDMN2BNIS00161      ;DVP BBRI                                                                                                      ;
354764;21BNIS;OS;BRIS    ;BANK BRI SYARIAH TBK                                        ;S;28-Nov-23;30-Nov-23;62.885.000.000;IDR;N;              ;CBEST               ;BRIS                ;BDMN2BNIS00161      ;DVP BRIS                                                                                                      ;
354770;21BNIS;OS;BRIS    ;BANK BRI SYARIAH TBK                                        ;S;28-Nov-23;30-Nov-23;62.376.000.000;IDR;N;              ;CBEST               ;BRIS                ;BDMN2BNIS00161      ;DVP BRIS                                                                                                      ;
354751;21BNIS;OS;BRPT    ;BARITO PACIFIC Tbk                                          ;P;28-Nov-23;30-Nov-23;49.007.000.000;IDR;N;              ;CBEST               ;BRPT                ;BDMN2BNIS00161      ;RVP BRPT                                                                                                      ;
354757;21BNIS;OS;EMTK    ;ELANG MAHKOTA TEKNOLOGI TBK                                 ;P;28-Nov-23;30-Nov-23;111.972.000.000;IDR;N;              ;CBEST               ;EMTK                ;BDMN2BNIS00161      ;RVP EMTK                                                                                                      ;
354756;21BNIS;OS;EXCL    ;XL AXIATA Tbk                                               ;P;28-Nov-23;30-Nov-23;30.253.000.000;IDR;N;              ;CBEST               ;EXCL                ;BDMN2BNIS00161      ;RVP EXCL                                                                                                      ;
354765;21BNIS;OS;HILL    ;HILLCON Tbk                                                 ;S;28-Nov-23;30-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;HILL                ;BDMN2BNIS00161      ;DVP HILL                                                                                                      ;
354766;21BNIS;OS;HILL    ;HILLCON Tbk                                                 ;S;28-Nov-23;30-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;HILL                ;BDMN2BNIS00161      ;DVP HILL                                                                                                      ;
354777;21BNIS;OS;KLBF    ;KALBE FARMA TBK                                             ;S;28-Nov-23;30-Nov-23;106.283.000.000;IDR;N;              ;CBEST               ;KLBF                ;BDMN2BNIS00161      ;DVP KLBF                                                                                                      ;
354752;21BNIS;OS;MEDC    ;MEDCO ENERGI INTERNATIONAL TbK                              ;P;28-Nov-23;30-Nov-23;46.013.000.000;IDR;N;              ;CBEST               ;MEDC                ;BDMN2BNIS00161      ;RVP MEDC                                                                                                      ;
354775;21BNIS;OS;SILO    ;SILOAM INTERNATIONAL HOSPITALS Tbk                          ;S;28-Nov-23;30-Nov-23;7.039.000.000;IDR;N;              ;CBEST               ;SILO                ;BDMN2BNIS00161      ;DVP SILO                                                                                                      ;
354762;21PEPF;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;S;28-Nov-23;30-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2PEPF00193      ;DVP APIC                                                                                                      ;
354750;21PEPF;OS;GAMA    ;GADING DEVELOPMENT TBK                                      ;P;28-Nov-23;30-Nov-23;125.000.000.000;IDR;N;              ;CBEST               ;GAMA                ;BDMN2PEPF00193      ;RVP GAMA                                                                                                      ;
354782;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;28-Nov-23;30-Nov-23;7.962.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
354778;21SMUN;OS;CPIN    ;CHAROEN PHOKPHAND INDONESIA Tbk                             ;S;28-Nov-23;30-Nov-23;3.333.000.000;IDR;N;              ;CBEST               ;CPIN                ;BDMN2SMUN00138      ;DVP CPIN                                                                                                      ;
354776;21SMUN;OS;JPFA    ;JAPFA TBK                                                   ;S;28-Nov-23;30-Nov-23;3.137.000.000;IDR;N;              ;CBEST               ;JPFA                ;BDMN2SMUN00138      ;DVP JPFA                                                                                                      ;
